match_id,competition,season,match_date,team,player,minute,second,period,shot_x,shot_y,goal,outcome,body_part,shot_type,technique,play_pattern,set_piece,open_play,penalty,free_kick,one_on_one,first_time,open_goal,aerial_won,follows_dribble,assisted,assist_type,assist_cross,assist_through_ball,assist_cutback,statsbomb_xg
7525,FIFA World Cup,2018,2018-06-14,Saudi Arabia,Yasir Gharsan Al Shahrani,5,26,1,103.0,21.0,0,Blocked,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.011306748
7525,FIFA World Cup,2018,2018-06-14,Russia,Aleksandr Samedov,6,46,1,111.0,52.0,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,cutback,False,False,True,0.047829717
7525,FIFA World Cup,2018,2018-06-14,Russia,Yuri Zhirkov,8,45,1,107.0,26.0,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.02564916
7525,FIFA World Cup,2018,2018-06-14,Russia,Alan Dzagoev,10,49,1,106.0,49.0,0,Blocked,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.07510638
7525,FIFA World Cup,2018,2018-06-14,Russia,Yury Gazinskiy,11,32,1,112.0,47.0,1,Goal,Head,Open Play,Normal,From Corner,True,False,False,False,True,False,False,False,False,True,cross,True,False,False,0.14645855
7525,FIFA World Cup,2018,2018-06-14,Saudi Arabia,Mohammad Ibrahim Al Sahlawi,21,5,1,103.0,29.0,0,Blocked,Left Foot,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.055627532
7525,FIFA World Cup,2018,2018-06-14,Saudi Arabia,Salem Mohammed Al Dawsari,27,27,1,92.0,39.0,0,Off T,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.03360385
7525,FIFA World Cup,2018,2018-06-14,Saudi Arabia,Yasir Gharsan Al Shahrani,30,18,1,110.0,42.0,0,Off T,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,cross,True,False,False,0.09728895
7525,FIFA World Cup,2018,2018-06-14,Russia,Denis Cheryshev,42,11,1,110.0,34.0,1,Goal,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.24924015
7525,FIFA World Cup,2018,2018-06-14,Russia,Aleksandr Samedov,51,7,2,97.0,50.0,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.032339387
7525,FIFA World Cup,2018,2018-06-14,Russia,Denis Cheryshev,62,0,2,108.0,24.0,0,Blocked,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.026239585
7525,FIFA World Cup,2018,2018-06-14,Russia,Denis Cheryshev,64,16,2,107.0,39.0,0,Saved,Head,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.12617204
7525,FIFA World Cup,2018,2018-06-14,Russia,Roman Zobnin,67,15,2,104.0,56.0,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.030546982
7525,FIFA World Cup,2018,2018-06-14,Russia,Artem Dzyuba,70,50,2,115.0,37.0,1,Goal,Head,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.29249918
7525,FIFA World Cup,2018,2018-06-14,Saudi Arabia,Salem Mohammed Al Dawsari,72,44,2,97.0,25.0,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.025765538
7525,FIFA World Cup,2018,2018-06-14,Russia,Roman Zobnin,76,25,2,110.0,42.0,0,Off T,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,cross,True,False,False,0.089740254
7525,FIFA World Cup,2018,2018-06-14,Saudi Arabia,Hattan Babhir,81,31,2,104.0,57.0,0,Blocked,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.025213882
7525,FIFA World Cup,2018,2018-06-14,Russia,Daler Kuzyaev,83,35,2,86.0,38.0,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.02450558
7525,FIFA World Cup,2018,2018-06-14,Russia,Denis Cheryshev,90,46,2,104.0,23.0,1,Goal,Left Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.040819477
7525,FIFA World Cup,2018,2018-06-14,Russia,Aleksandr Golovin,93,57,2,99.0,52.0,1,Goal,Right Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.0744545
7529,FIFA World Cup,2018,2018-06-16,Nigeria,Alex Iwobi,12,36,1,89.0,40.0,0,Blocked,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.018994473
7529,FIFA World Cup,2018,2018-06-16,Croatia,Ivan Perišić,13,20,1,99.0,46.0,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.06695514
7529,FIFA World Cup,2018,2018-06-16,Croatia,Andrej Kramarić,15,22,1,86.0,35.0,0,Off T,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.019367732
7529,FIFA World Cup,2018,2018-06-16,Nigeria,Odion Jude Ighalo,20,58,1,109.0,59.0,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.011507075
7529,FIFA World Cup,2018,2018-06-16,Nigeria,Oghenekaro Etebo,21,40,1,93.0,41.0,0,Off T,Right Foot,Open Play,Half Volley,From Corner,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.022628231
7529,FIFA World Cup,2018,2018-06-16,Croatia,Ante Rebić,31,17,1,101.0,23.0,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.028548675
7529,FIFA World Cup,2018,2018-06-16,Croatia,Mario Mandžukić,31,51,1,113.0,41.0,0,Blocked,Head,Open Play,Diving Header,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.3240008
7529,FIFA World Cup,2018,2018-06-16,Nigeria,Odion Jude Ighalo,33,14,1,106.0,33.0,0,Blocked,Left Foot,Open Play,Normal,From Counter,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.16620727
7529,FIFA World Cup,2018,2018-06-16,Croatia,Andrej Kramarić,38,53,1,107.0,37.0,0,Off T,Head,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,cross,True,False,False,0.11621209
7529,FIFA World Cup,2018,2018-06-16,Croatia,Šime Vrsaljko,41,56,1,104.0,59.0,0,Off T,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.011776743
7529,FIFA World Cup,2018,2018-06-16,Nigeria,Alex Iwobi,45,3,1,104.0,31.0,0,Blocked,Right Foot,Open Play,Half Volley,From Free Kick,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.06691181
7529,FIFA World Cup,2018,2018-06-16,Nigeria,Victor Moses,45,44,1,91.0,47.0,0,Off T,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.022370031
7529,FIFA World Cup,2018,2018-06-16,Nigeria,Victor Moses,48,31,2,108.0,57.0,0,Off T,Left Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.03658591
7529,FIFA World Cup,2018,2018-06-16,Croatia,Ivan Rakitić,49,46,2,88.0,41.0,0,Off T,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.018438444
7529,FIFA World Cup,2018,2018-06-16,Nigeria,Alex Iwobi,51,7,2,112.0,21.0,0,Blocked,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.011302559
7529,FIFA World Cup,2018,2018-06-16,Nigeria,Odion Jude Ighalo,58,49,2,108.0,34.0,0,Saved,Head,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,cross,True,False,False,0.13110706
7529,FIFA World Cup,2018,2018-06-16,Croatia,Mario Mandžukić,62,43,2,112.0,44.0,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.10399987
7529,FIFA World Cup,2018,2018-06-16,Croatia,Luka Modrić,70,51,2,109.0,41.0,1,Goal,Right Foot,Penalty,Normal,Other,True,False,True,False,False,False,False,False,False,False,,False,False,False,0.7835
7529,FIFA World Cup,2018,2018-06-16,Croatia,Dejan Lovren,73,27,2,108.0,46.0,0,Blocked,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.07854937
7529,FIFA World Cup,2018,2018-06-16,Nigeria,Kelechi Promise Iheanacho,76,26,2,108.0,52.0,0,Off T,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.052039362
7529,FIFA World Cup,2018,2018-06-16,Nigeria,Leon Aderemi Balogun,81,40,2,106.0,40.0,0,Saved,Head,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.11239032
7529,FIFA World Cup,2018,2018-06-16,Nigeria,Oghenekaro Etebo,86,14,2,86.0,29.0,0,Off T,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.0064550717
7529,FIFA World Cup,2018,2018-06-16,Nigeria,Victor Moses,86,54,2,108.0,49.0,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.103822425
7529,FIFA World Cup,2018,2018-06-16,Croatia,Mateo Kovačić,91,44,2,111.0,52.0,0,Saved,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.14311777
7530,FIFA World Cup,2018,2018-06-16,France,Kylian Mbappé Lottin,1,31,1,114.0,56.0,0,Saved,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.011586021
7530,FIFA World Cup,2018,2018-06-16,France,Paul Pogba,4,11,1,94.0,28.0,0,Saved,Right Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.050655685
7530,FIFA World Cup,2018,2018-06-16,France,Antoine Griezmann,5,37,1,95.0,43.0,0,Saved,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.054453943
7530,FIFA World Cup,2018,2018-06-16,France,Antoine Griezmann,7,47,1,109.0,31.0,0,Blocked,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,cross,True,False,False,0.33887884
7530,FIFA World Cup,2018,2018-06-16,Australia,Mathew Leckie,11,50,1,110.0,34.0,0,Off T,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,True,False,True,cross,True,False,False,0.06711661
7530,FIFA World Cup,2018,2018-06-16,Australia,Mathew Leckie,16,43,1,105.0,32.0,0,Saved,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,cross,True,False,False,0.072877616
7530,FIFA World Cup,2018,2018-06-16,France,Lucas Hernández Pi,32,34,1,109.0,26.0,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.064092785
7530,FIFA World Cup,2018,2018-06-16,Australia,Aziz Eraltay Behich,44,52,1,101.0,21.0,0,Off T,Right Foot,Open Play,Normal,From Keeper,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.012084869
7530,FIFA World Cup,2018,2018-06-16,France,Antoine Griezmann,57,9,2,108.0,40.0,1,Goal,Left Foot,Penalty,Normal,Other,True,False,True,False,False,False,False,False,False,False,,False,False,False,0.7835
7530,FIFA World Cup,2018,2018-06-16,France,Antoine Griezmann,58,24,2,104.0,37.0,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.09026888
7530,FIFA World Cup,2018,2018-06-16,France,Antoine Griezmann,58,26,2,104.0,43.0,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.06915687
7530,FIFA World Cup,2018,2018-06-16,Australia,Mile Jedinak,61,16,2,109.0,41.0,1,Goal,Right Foot,Penalty,Normal,Other,True,False,True,False,False,False,False,False,False,False,,False,False,False,0.7835
7530,FIFA World Cup,2018,2018-06-16,France,Samuel Yves Umtiti,68,26,2,86.0,30.0,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.007040045
7530,FIFA World Cup,2018,2018-06-16,France,Benjamin Pavard,71,56,2,95.0,42.0,0,Off T,Right Foot,Open Play,Normal,From Corner,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.030792372
7530,FIFA World Cup,2018,2018-06-16,France,Lucas Hernández Pi,83,31,2,100.0,31.0,0,Off T,Right Foot,Open Play,Normal,From Corner,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.05179903
7530,FIFA World Cup,2018,2018-06-16,France,Nabil Fekir,87,30,2,100.0,63.0,0,Blocked,Left Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.009332593
7530,FIFA World Cup,2018,2018-06-16,Australia,Josh Risdon,93,56,2,97.0,47.0,0,Blocked,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.044451967
7531,FIFA World Cup,2018,2018-06-16,Iceland,Gylfi Þór Sigurðsson,0,13,1,96.0,53.0,0,Off T,Left Foot,Open Play,Normal,From Kick Off,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.023992069
7531,FIFA World Cup,2018,2018-06-16,Argentina,Nicolás Hernán Otamendi,4,0,1,111.0,43.0,0,Off T,Left Foot,Open Play,Volley,From Free Kick,True,False,False,False,False,True,False,False,False,True,cross,True,False,False,0.16911486
7531,FIFA World Cup,2018,2018-06-16,Argentina,Nicolás Alejandro Tagliafico,7,48,1,105.0,45.0,0,Off T,Head,Open Play,Diving Header,From Free Kick,True,False,False,False,False,False,False,False,False,True,cross,True,False,False,0.08400753
7531,FIFA World Cup,2018,2018-06-16,Iceland,Alfreð Finnbogason,8,28,1,115.0,57.0,0,Off T,Right Foot,Open Play,Half Volley,Regular Play,False,True,False,False,True,False,False,False,False,True,pass,False,False,False,0.012627738
7531,FIFA World Cup,2018,2018-06-16,Iceland,Johann Berg Guðmunds­son,8,57,1,100.0,54.0,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.03494443
7531,FIFA World Cup,2018,2018-06-16,Iceland,Birkir Bjarnason,8,58,1,107.0,32.0,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.31297603
7531,FIFA World Cup,2018,2018-06-16,Argentina,Nicolás Hernán Otamendi,12,37,1,86.0,50.0,0,Off T,Right Foot,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.010176116
7531,FIFA World Cup,2018,2018-06-16,Argentina,Lionel Andrés Messi Cuccittini,16,34,1,97.0,49.0,0,Saved,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.03815293
7531,FIFA World Cup,2018,2018-06-16,Argentina,Faustino Marcos Alberto Rojo,18,33,1,90.0,23.0,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.0062765433
7531,FIFA World Cup,2018,2018-06-16,Argentina,Sergio Leonel Agüero del Castillo,18,36,1,106.0,37.0,1,Goal,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.07673583
7531,FIFA World Cup,2018,2018-06-16,Argentina,Lionel Andrés Messi Cuccittini,20,51,1,96.0,26.0,0,Saved,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.019393038
7531,FIFA World Cup,2018,2018-06-16,Iceland,Alfreð Finnbogason,22,39,1,114.0,40.0,0,Wayward,Other,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,cross,True,False,False,0.23878485
7531,FIFA World Cup,2018,2018-06-16,Iceland,Alfreð Finnbogason,22,49,1,113.0,39.0,1,Goal,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,False,,False,False,False,0.28817946
7531,FIFA World Cup,2018,2018-06-16,Argentina,Nicolás Alejandro Tagliafico,26,59,1,111.0,34.0,0,Blocked,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.06255798
7531,FIFA World Cup,2018,2018-06-16,Argentina,Nicolás Hernán Otamendi,27,23,1,109.0,35.0,0,Saved,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.06963823
7531,FIFA World Cup,2018,2018-06-16,Argentina,Lucas Rodrigo Biglia,32,8,1,95.0,31.0,0,Off T,Right Foot,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.027525058
7531,FIFA World Cup,2018,2018-06-16,Argentina,Lionel Andrés Messi Cuccittini,38,7,1,111.0,22.0,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.01300174
7531,FIFA World Cup,2018,2018-06-16,Argentina,Lucas Rodrigo Biglia,41,39,1,116.0,48.0,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.106955945
7531,FIFA World Cup,2018,2018-06-16,Iceland,Gylfi Þór Sigurðsson,44,27,1,111.0,26.0,0,Saved,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.053129368
7531,FIFA World Cup,2018,2018-06-16,Iceland,Gylfi Þór Sigurðsson,45,5,1,102.0,29.0,0,Off T,Right Foot,Open Play,Volley,From Free Kick,True,False,False,False,False,True,False,False,False,True,pass,False,False,False,0.055793043
7531,FIFA World Cup,2018,2018-06-16,Argentina,Nicolás Hernán Otamendi,47,30,2,113.0,44.0,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,cross,True,False,False,0.11763951
7531,FIFA World Cup,2018,2018-06-16,Iceland,Gylfi Þór Sigurðsson,49,49,2,118.0,24.0,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.0116975065
7531,FIFA World Cup,2018,2018-06-16,Argentina,Sergio Leonel Agüero del Castillo,55,38,2,111.0,49.0,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.08008037
7531,FIFA World Cup,2018,2018-06-16,Argentina,Sergio Leonel Agüero del Castillo,56,10,2,107.0,55.0,0,Blocked,Right Foot,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,False,,False,False,False,0.030517573
7531,FIFA World Cup,2018,2018-06-16,Argentina,Éver Maximiliano David Banega,58,42,2,101.0,37.0,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.069268815
7531,FIFA World Cup,2018,2018-06-16,Argentina,Lionel Andrés Messi Cuccittini,63,7,2,109.0,41.0,0,Saved,Left Foot,Penalty,Normal,Other,True,False,True,False,False,False,False,False,False,False,,False,False,False,0.7835
7531,FIFA World Cup,2018,2018-06-16,Argentina,Lionel Andrés Messi Cuccittini,63,59,2,105.0,58.0,0,Blocked,Left Foot,Open Play,Normal,From Corner,True,False,False,False,False,False,False,False,False,True,pass,False,False,False,0.019748092
7531,FIFA World Cup,2018,2018-06-16,Argentina,Lionel Andrés Messi Cuccittini,65,52,2,92.0,58.0,0,Off T,Left Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.0077727404
7531,FIFA World Cup,2018,2018-06-16,Argentina,Eduardo Antonio Salvio,69,28,2,100.0,53.0,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.030180966
7531,FIFA World Cup,2018,2018-06-16,Argentina,Éver Maximiliano David Banega,70,54,2,97.0,20.0,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.009970189
7531,FIFA World Cup,2018,2018-06-16,Argentina,Lionel Andrés Messi Cuccittini,72,39,2,92.0,61.0,0,Blocked,Left Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.008096782
7531,FIFA World Cup,2018,2018-06-16,Argentina,Lionel Andrés Messi Cuccittini,80,50,2,97.0,44.0,0,Off T,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.04472891
7531,FIFA World Cup,2018,2018-06-16,Argentina,Cristian David Pavón,82,54,2,100.0,27.0,0,Blocked,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.029067878
7531,FIFA World Cup,2018,2018-06-16,Argentina,Lionel Andrés Messi Cuccittini,83,21,2,98.0,44.0,0,Blocked,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.05503503
7531,FIFA World Cup,2018,2018-06-16,Argentina,Javier Alejandro Mascherano,87,12,2,95.0,55.0,0,Saved,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.01982028
7531,FIFA World Cup,2018,2018-06-16,Argentina,Lionel Andrés Messi Cuccittini,91,53,2,105.0,52.0,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.048534878
7531,FIFA World Cup,2018,2018-06-16,Argentina,Lionel Andrés Messi Cuccittini,94,57,2,90.0,36.0,0,Blocked,Left Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.043020435
7532,FIFA World Cup,2018,2018-06-16,Peru,Luis Jan Piers Advíncula Castrillón,4,52,1,87.0,57.0,0,Off T,Right Foot,Open Play,Half Volley,From Free Kick,True,False,False,False,False,True,False,False,False,True,pass,False,False,False,0.0069104647
7532,FIFA World Cup,2018,2018-06-16,Peru,Víctor Yoshimar Yotún Flores,7,11,1,84.0,24.0,0,Saved,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.005467236
7532,FIFA World Cup,2018,2018-06-16,Peru,Édison Michael Flores Peralta,10,49,1,87.0,41.0,0,Off T,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.022084096
7532,FIFA World Cup,2018,2018-06-16,Peru,André Martín Carrillo Díaz,12,6,1,103.0,58.0,0,Saved,Left Foot,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.02998372
7532,FIFA World Cup,2018,2018-06-16,Peru,Renato Fabrizio Tapia Cortijo,13,35,1,86.0,43.0,0,Blocked,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.016538767
7532,FIFA World Cup,2018,2018-06-16,Peru,Alberto Junior Rodríguez Valdelomar,14,11,1,107.0,37.0,0,Wayward,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,cross,True,False,False,0.059586205
7532,FIFA World Cup,2018,2018-06-16,Denmark,Pione Sisto Ifolo Emirmija,19,37,1,113.0,26.0,0,Blocked,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.055096734
7532,FIFA World Cup,2018,2018-06-16,Denmark,Thomas Delaney,26,22,1,88.0,36.0,0,Off T,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.037667256
7532,FIFA World Cup,2018,2018-06-16,Peru,Jefferson Agustín Farfán Guadalupe,28,21,1,108.0,51.0,0,Blocked,Right Foot,Open Play,Normal,From Throw In,False,True,False,False,True,False,False,False,False,True,pass,False,False,False,0.10626122
7532,FIFA World Cup,2018,2018-06-16,Denmark,Christian Dannemann Eriksen,38,46,1,100.0,52.0,0,Blocked,Right Foot,Free Kick,Normal,From Free Kick,True,False,False,True,False,False,False,False,False,False,,False,False,False,0.07605611
7532,FIFA World Cup,2018,2018-06-16,Denmark,Lasse Schöne,38,48,1,94.0,43.0,0,Saved,Right Foot,Open Play,Half Volley,From Free Kick,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.024234127
7532,FIFA World Cup,2018,2018-06-16,Denmark,Thomas Delaney,40,45,1,102.0,24.0,0,Off T,Left Foot,Open Play,Half Volley,From Throw In,False,True,False,False,False,True,False,False,False,True,pass,False,False,False,0.032256115
7532,FIFA World Cup,2018,2018-06-16,Peru,Christian Alberto Cueva Bravo,45,42,1,108.0,40.0,0,Off T,Right Foot,Penalty,Normal,Other,True,False,True,False,False,False,False,False,False,False,,False,False,False,0.7835
7532,FIFA World Cup,2018,2018-06-16,Denmark,Yussuf Yurary Poulsen,46,59,1,115.0,45.0,0,Off T,Head,Open Play,Normal,From Corner,True,False,False,False,False,False,False,True,False,True,cross,True,False,False,0.09912568
7532,FIFA World Cup,2018,2018-06-16,Peru,Jefferson Agustín Farfán Guadalupe,49,55,2,110.0,60.0,0,Blocked,Right Foot,Open Play,Normal,From Counter,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.0068373373
7532,FIFA World Cup,2018,2018-06-16,Denmark,Jens Stryger Larsen,50,28,2,90.0,36.0,0,Off T,Right Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.019323658
7532,FIFA World Cup,2018,2018-06-16,Denmark,Christian Dannemann Eriksen,52,54,2,103.0,59.0,0,Off T,Left Foot,Open Play,Half Volley,From Free Kick,True,False,False,False,False,True,False,False,False,False,,False,False,False,0.009715938
7532,FIFA World Cup,2018,2018-06-16,Peru,Édison Michael Flores Peralta,56,2,2,114.0,50.0,0,Off T,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,False,,False,False,False,0.077727586
7532,FIFA World Cup,2018,2018-06-16,Denmark,Yussuf Yurary Poulsen,58,32,2,108.0,28.0,1,Goal,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,True,False,False,False,False,True,pass,False,False,False,0.24699534
7532,FIFA World Cup,2018,2018-06-16,Peru,Édison Michael Flores Peralta,60,7,2,108.0,29.0,0,Saved,Left Foot,Open Play,Normal,Regular Play,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.12293178
7532,FIFA World Cup,2018,2018-06-16,Peru,José Paolo Guerrero Gonzáles,63,37,2,113.0,41.0,0,Saved,Head,Open Play,Normal,From Throw In,False,True,False,False,False,False,False,False,False,True,pass,False,False,False,0.17922288
7532,FIFA World Cup,2018,2018-06-16,Peru,Alberto Junior Rodríguez Valdelomar,68,19,2,113.0,50.0,0,Off T,Head,Open Play,Normal,From Free Kick,True,False,False,False,False,False,False,True,False,True,pass,False,False,False,0.072114944
